NO_OF_SAMPLES	402
FREQUENCY	100
TIME_STAMP	2019-10-17, 15:22:40	106860.80024563
FIRST_SAMPLE	95
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 2
FORCE_PLATE_CORNER_POSX_POSY_X	519.708008
FORCE_PLATE_CORNER_POSX_POSY_Y	471.890015
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	517.812012
FORCE_PLATE_CORNER_NEGX_POSY_Y	14.711200
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	13.237100
FORCE_PLATE_CORNER_NEGX_NEGY_Y	18.357599
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	16.436701
FORCE_PLATE_CORNER_POSX_NEGY_Y	475.112000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
142	1.41000	1.383289	0.878632	4.156984	0.151630	0.544953	-0.203783	0.000000	0.000000	0.000000	
143	1.42000	1.225099	0.831919	4.246325	0.187828	0.553783	-0.180409	0.000000	0.000000	0.000000	
144	1.43000	1.361938	0.945677	4.247162	0.178765	0.562645	-0.144008	0.000000	0.000000	0.000000	
145	1.44000	1.293252	0.923102	4.336179	0.151596	0.562605	-0.171417	0.000000	0.000000	0.000000	
146	1.45000	1.338421	0.809697	4.247597	0.115086	0.562553	-0.180676	0.000000	0.000000	0.000000	
147	1.46000	1.292461	0.877992	4.068021	0.133336	0.544439	-0.175993	0.000000	0.000000	0.000000	
148	1.47000	1.338663	0.832304	4.157632	0.169511	0.590266	-0.180707	0.000000	0.000000	0.000000	
149	1.48000	1.294267	0.877294	4.693593	0.188101	0.535453	-0.175960	0.000000	0.000000	0.000000	
150	1.49000	1.293272	0.832127	4.157243	0.187797	0.544727	-0.171373	0.000000	0.000000	0.000000	
151	1.50000	1.268591	0.901054	3.620907	0.114907	0.590014	-0.180597	0.000000	0.000000	0.000000	
152	1.51000	1.339569	0.763471	4.247821	0.178583	0.535303	-0.143861	0.000000	0.000000	0.000000	
153	1.52000	1.338821	0.900545	4.336102	0.169778	0.553747	-0.176104	0.000000	0.000000	0.000000	
154	1.53000	1.292295	0.787013	3.710287	0.178484	0.544849	-0.171372	0.000000	0.000000	0.000000	
155	1.54000	1.293117	0.923093	4.246965	0.142522	0.535135	-0.157610	0.000000	0.000000	0.000000	
156	1.55000	1.361114	0.832466	3.978889	0.169607	0.517334	-0.157730	0.000000	0.000000	0.000000	
157	1.56000	1.361555	0.923365	4.336114	0.169827	0.544634	-0.171563	0.000000	0.000000	0.000000	
158	1.57000	1.340146	0.786117	4.605133	0.187875	0.535363	-0.157646	0.000000	0.000000	0.000000	
159	1.58000	1.361513	0.946063	4.156927	0.206108	0.544863	-0.162385	0.000000	0.000000	0.000000	
160	1.59000	1.247842	0.786319	4.157938	0.151328	0.553410	-0.162061	0.000000	0.000000	0.000000	
161	1.60000	1.292924	0.832271	3.978242	0.196818	0.544864	-0.171379	0.000000	0.000000	0.000000	
162	1.61000	1.406463	0.900949	3.978622	0.178620	0.590461	-0.176305	0.000000	0.000000	0.000000	
163	1.62000	1.293116	0.900535	4.246165	0.187916	0.563037	-0.185201	0.000000	0.000000	0.000000	
164	1.63000	1.338732	0.877800	4.336539	0.142503	0.544410	-0.171492	0.000000	0.000000	0.000000	
165	1.64000	1.383830	0.832697	4.157710	0.151444	0.562958	-0.185391	0.000000	0.000000	0.000000	
