NO_OF_SAMPLES	194
FREQUENCY	100
TIME_STAMP	2019-10-17, 14:50:21	104921.99350972
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 2
FORCE_PLATE_CORNER_POSX_POSY_X	519.708008
FORCE_PLATE_CORNER_POSX_POSY_Y	471.890015
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	517.812012
FORCE_PLATE_CORNER_NEGX_POSY_Y	14.711200
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	13.237100
FORCE_PLATE_CORNER_NEGX_NEGY_Y	18.357599
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	16.436701
FORCE_PLATE_CORNER_POSX_NEGY_Y	475.112000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
1	0.00000	1.293634	0.626906	3.801117	0.187478	0.453290	-0.116074	0.000000	0.000000	0.000000	
2	0.01000	1.338502	0.604196	3.176105	0.187043	0.471432	-0.079435	0.000000	0.000000	0.000000	
3	0.02000	1.247231	0.626883	3.264981	0.169054	0.443930	-0.088401	0.000000	0.000000	0.000000	
4	0.03000	1.226034	0.649125	3.979510	0.214903	0.416756	-0.102098	0.000000	0.000000	0.000000	
5	0.04000	1.202974	0.535400	3.711629	0.214637	0.416829	-0.102009	0.000000	0.000000	0.000000	
6	0.05000	1.224776	0.535712	3.265065	0.187104	0.444065	-0.092907	0.000000	0.000000	0.000000	
7	0.06000	1.202671	0.512637	3.533413	0.187195	0.434819	-0.092827	0.000000	0.000000	0.000000	
8	0.07000	1.293804	0.603828	3.443514	0.241665	0.480872	-0.093114	0.000000	0.000000	0.000000	
9	0.08000	1.202792	0.467035	3.533834	0.177896	0.489450	-0.102043	0.000000	0.000000	0.000000	
10	0.09000	1.271945	0.535282	3.980371	0.214559	0.480617	-0.111400	0.000000	0.000000	0.000000	
11	0.10000	1.248943	0.512510	3.801596	0.214534	0.444111	-0.097527	0.000000	0.000000	0.000000	
12	0.11000	1.361810	0.536183	3.622639	0.205480	0.444489	-0.116197	0.000000	0.000000	0.000000	
13	0.12000	1.293338	0.581414	3.533231	0.187212	0.480651	-0.111490	0.000000	0.000000	0.000000	
14	0.13000	1.225842	0.534927	3.444920	0.177934	0.452642	-0.056133	0.000000	0.000000	0.000000	
15	0.14000	1.292838	0.581422	3.265690	0.150729	0.471171	-0.088510	0.000000	0.000000	0.000000	
16	0.15000	1.248065	0.490130	3.443935	0.205272	0.453345	-0.102135	0.000000	0.000000	0.000000	
17	0.16000	1.225385	0.580955	3.533162	0.196367	0.434870	-0.088311	0.000000	0.000000	0.000000	
18	0.17000	1.294078	0.512613	3.713485	0.141688	0.470871	-0.083869	0.000000	0.000000	0.000000	
19	0.18000	1.293321	0.513299	3.622846	0.169134	0.435035	-0.116022	0.000000	0.000000	0.000000	
20	0.19000	1.293187	0.467488	3.266296	0.150531	0.480267	-0.088471	0.000000	0.000000	0.000000	
21	0.20000	1.202734	0.489924	3.533189	0.205333	0.444139	-0.102018	0.000000	0.000000	0.000000	
22	0.21000	1.270551	0.717785	3.711966	0.151194	0.443704	-0.093071	0.000000	0.000000	0.000000	
23	0.22000	1.292842	0.513292	3.175894	0.187069	0.435105	-0.093055	0.000000	0.000000	0.000000	
24	0.23000	1.248597	0.535373	3.801996	0.169156	0.434651	-0.092933	0.000000	0.000000	0.000000	
25	0.24000	1.270864	0.512956	3.623124	0.169059	0.443955	-0.102185	0.000000	0.000000	0.000000	
26	0.25000	1.338211	0.536263	3.086290	0.205286	0.417089	-0.088564	0.000000	0.000000	0.000000	
27	0.26000	1.338993	0.467653	3.444862	0.168899	0.444034	-0.093140	0.000000	0.000000	0.000000	
28	0.27000	1.271146	0.512741	3.623282	0.178128	0.434773	-0.088388	0.000000	0.000000	0.000000	
29	0.28000	1.338899	0.467834	3.533965	0.168961	0.453290	-0.111531	0.000000	0.000000	0.000000	
30	0.29000	1.271337	0.603556	3.712600	0.178120	0.489339	-0.088461	0.000000	0.000000	0.000000	
31	0.30000	1.270947	0.535534	3.533822	0.178028	0.471259	-0.093024	0.000000	0.000000	0.000000	
32	0.31000	1.271621	0.444265	3.713034	0.186984	0.498640	-0.102194	0.000000	0.000000	0.000000	
33	0.32000	1.270672	0.376517	3.265604	0.205069	0.444350	-0.102142	0.000000	0.000000	0.000000	
34	0.33000	1.227255	0.534403	3.981176	0.214438	0.470965	-0.065318	0.000000	0.000000	0.000000	
35	0.34000	1.270592	0.467448	3.444965	0.141656	0.434596	-0.088377	0.000000	0.000000	0.000000	
36	0.35000	1.293083	0.490416	3.265602	0.177953	0.444104	-0.093049	0.000000	0.000000	0.000000	
37	0.36000	1.293805	0.581109	3.533251	0.214510	0.444198	-0.088478	0.000000	0.000000	0.000000	
38	0.37000	1.202668	0.535395	3.533211	0.196271	0.453130	-0.097447	0.000000	0.000000	0.000000	
39	0.38000	1.271204	0.535269	3.444587	0.196063	0.489477	-0.079250	0.000000	0.000000	0.000000	
40	0.39000	1.134791	0.512166	3.622847	0.187152	0.452830	-0.088080	0.000000	0.000000	0.000000	
41	0.40000	1.294082	0.467194	3.623685	0.177915	0.489502	-0.097657	0.000000	0.000000	0.000000	
42	0.41000	1.271420	0.489897	3.712710	0.187110	0.480442	-0.102199	0.000000	0.000000	0.000000	
43	0.42000	1.340506	0.535206	3.981139	0.205386	0.489564	-0.093180	0.000000	0.000000	0.000000	
44	0.43000	1.361189	0.627225	3.264935	0.205339	0.471748	-0.097881	0.000000	0.000000	0.000000	
45	0.44000	1.292608	0.536261	3.265118	0.169053	0.416840	-0.102241	0.000000	0.000000	0.000000	
46	0.45000	1.360984	0.627582	3.622688	0.142107	0.416754	-0.116216	0.000000	0.000000	0.000000	
47	0.46000	1.271403	0.535188	3.534043	0.196051	0.507688	-0.083857	0.000000	0.000000	0.000000	
48	0.47000	1.225045	0.603668	3.444558	0.141710	0.470836	-0.079159	0.000000	0.000000	0.000000	
49	0.48000	1.248355	0.535521	3.622621	0.205404	0.453272	-0.102147	0.000000	0.000000	0.000000	
