NO_OF_SAMPLES	194
FREQUENCY	100
TIME_STAMP	2019-10-17, 14:50:21	104921.99350972
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-89.748001
FORCE_PLATE_CORNER_POSX_POSY_Y	574.848022
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-93.639297
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.820999
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-595.119995
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.332001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-592.184021
FORCE_PLATE_CORNER_POSX_NEGY_Y	578.882996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
47	0.46000	0.193950	-0.031737	3.499086	0.107585	0.014465	-0.131603	0.000000	0.000000	0.000000	
48	0.47000	0.262158	-0.008609	3.498062	0.116908	-0.012513	-0.136248	0.000000	0.000000	0.000000	
49	0.48000	0.217040	-0.100269	3.498835	0.107234	0.014468	-0.113325	0.000000	0.000000	0.000000	
50	0.49000	0.080403	-0.031682	3.764312	0.143612	0.032602	-0.113213	0.000000	0.000000	0.000000	
51	0.50000	0.240174	-0.076717	4.471595	0.153515	-0.012404	-0.131832	0.000000	0.000000	0.000000	
52	0.51000	0.125397	-0.008608	3.765686	0.143793	0.059880	-0.140829	0.000000	0.000000	0.000000	
53	0.52000	0.126073	-0.055037	3.499269	0.089224	0.014185	-0.113137	0.000000	0.000000	0.000000	
54	0.53000	0.239429	-0.008385	3.765150	0.152629	0.041950	-0.118027	0.000000	0.000000	0.000000	
55	0.54000	0.216644	-0.031483	3.321138	0.134395	0.014691	-0.113313	0.000000	0.000000	0.000000	
56	0.55000	0.148647	0.036611	3.765744	0.116516	0.032462	-0.113203	0.000000	0.000000	0.000000	
57	0.56000	0.125964	-0.122547	3.495385	0.170761	-0.012311	-0.108715	0.000000	0.000000	0.000000	
58	0.57000	0.125873	-0.054118	3.850793	0.153312	-0.012458	-0.136199	0.000000	0.000000	0.000000	
59	0.58000	0.216989	-0.031868	3.499612	0.107138	0.023473	-0.104110	0.000000	0.000000	0.000000	
60	0.59000	0.239906	-0.009108	3.766389	0.098184	0.032434	-0.104143	0.000000	0.000000	0.000000	
61	0.60000	0.058046	-0.100727	3.764792	0.098321	0.023183	-0.113131	0.000000	0.000000	0.000000	
62	0.61000	0.125216	-0.054050	3.320577	0.161736	0.032946	-0.136231	0.000000	0.000000	0.000000	
63	0.62000	0.217839	-0.169277	3.853217	0.062203	-0.013087	-0.108691	0.000000	0.000000	0.000000	
64	0.63000	0.239688	-0.100391	3.501089	0.097771	0.059664	-0.108810	0.000000	0.000000	0.000000	
65	0.64000	0.262225	-0.077047	3.497674	0.116875	-0.012480	-0.140885	0.000000	0.000000	0.000000	
66	0.65000	0.217072	-0.077123	3.764089	0.134575	0.014634	-0.113384	0.000000	0.000000	0.000000	
67	0.66000	0.216466	-0.054207	3.144746	0.151919	0.051032	-0.099629	0.000000	0.000000	0.000000	
68	0.67000	0.330947	-0.054020	3.762757	0.134900	-0.030463	-0.113458	0.000000	0.000000	0.000000	
69	0.68000	0.148150	-0.031522	3.321216	0.134601	0.023694	-0.131591	0.000000	0.000000	0.000000	
70	0.69000	0.262369	-0.054671	3.322633	0.097998	0.023512	-0.108743	0.000000	0.000000	0.000000	
71	0.70000	0.102937	-0.100073	3.409449	0.143375	0.032723	-0.117849	0.000000	0.000000	0.000000	
72	0.71000	0.216829	-0.031314	3.763155	0.135150	-0.012468	-0.136261	0.000000	0.000000	0.000000	
73	0.72000	0.239841	0.059588	3.854121	0.116572	0.014443	-0.104113	0.000000	0.000000	0.000000	
74	0.73000	0.194421	-0.100458	3.855467	0.098045	0.059557	-0.113370	0.000000	0.000000	0.000000	
75	0.74000	0.194212	-0.031343	3.763735	0.152695	0.014720	-0.108767	0.000000	0.000000	0.000000	
76	0.75000	0.262348	-0.031462	3.943031	0.116782	0.032672	-0.136364	0.000000	0.000000	0.000000	
77	0.76000	0.217268	-0.054694	3.854426	0.107233	0.032473	-0.104170	0.000000	0.000000	0.000000	
78	0.77000	0.217216	-0.077432	3.675485	0.107498	-0.003666	-0.113300	0.000000	0.000000	0.000000	
79	0.78000	0.125681	-0.054721	3.499456	0.107445	0.032476	-0.131553	0.000000	0.000000	0.000000	
